GEO_ID,COUNTY,TOTAL,TOTALurban,TOTALinsideurbanizedareas,TOTALurbanclusters,TOTALrural,STATE
13185,Lowndes,109233,79517,76150,3367,29716,Georgia
33019,Sullivan,43742,15676,0,15676,28066,NewHampshire
19137,Montgomery,10740,5597,0,5597,5143,Iowa
48297,Live Oak,11531,0,0,0,11531,Texas
53055,San Juan,15769,0,0,0,15769,Washington
19073,Greene,9336,3906,0,3906,5430,Iowa
20195,Trego,3001,0,0,0,3001,Kansas
28097,Montgomery,10925,4388,0,4388,6537,Mississippi
36087,Rockland,311687,309451,309451,0,2236,NewYork
18119,Owen,21575,0,0,0,21575,Indiana
42129,Westmoreland,365169,272549,268670,3879,92620,Pennsylvania
6093,Siskiyou,44900,15344,0,15344,29556,California
37031,Carteret,66469,44798,0,44798,21671,NorthCarolina
51105,Lee,25587,112,0,112,25475,Virginia
45001,Abbeville,25417,5445,0,5445,19972,SouthCarolina
37089,Henderson,106740,71227,71227,0,35513,NorthCarolina
20129,Morton,3233,0,0,0,3233,Kansas
54079,Putnam,55486,35631,35631,0,19855,WestVirginia
36091,Saratoga,219607,153809,150711,3098,65798,NewYork
29115,Linn,12761,4281,0,4281,8480,Missouri
20117,Marshall,10117,2937,0,2937,7180,Kansas
28041,Greene,14400,0,0,0,14400,Mississippi
54103,Wetzel,16583,7652,0,7652,8931,WestVirginia
55047,Green Lake,19051,4891,0,4891,14160,Wisconsin
54043,Lincoln,21720,0,0,0,21720,WestVirginia
1021,Chilton,43643,5785,0,5785,37858,Alabama
5109,Pike,11291,0,0,0,11291,Arkansas
37147,Pitt,168148,125378,117798,7580,42770,NorthCarolina
48013,Atascosa,44911,17645,0,17645,27266,Texas
72007,Aguas Buenas Municipio,28659,25638,25638,0,3021,PuertoRico
54009,Brooke,24069,13929,13929,0,10140,WestVirginia
18087,LaGrange,37128,3113,0,3113,34015,Indiana
19109,Kossuth,15543,5340,0,5340,10203,Iowa
31097,Johnson,5217,0,0,0,5217,Nebraska
31143,Polk,5406,0,0,0,5406,Nebraska
1075,Lamar,14564,0,0,0,14564,Alabama
18101,Martin,10334,2864,0,2864,7470,Indiana
48031,Blanco,10497,0,0,0,10497,Texas
45019,Charleston,350209,312103,312103,0,38106,SouthCarolina
20203,Wichita,2234,0,0,0,2234,Kansas
51760,Richmond city,204214,204214,204214,0,0,Virginia
8059,Jefferson,534543,497679,484123,13556,36864,Colorado
44003,Kent,166158,152888,152888,0,13270,RhodeIsland
41037,Lake,7895,2895,0,2895,5000,Oregon
40033,Cotton,6193,2506,0,2506,3687,Oklahoma
46079,Lake,11200,6174,0,6174,5026,SouthDakota
20019,Chautauqua,3669,0,0,0,3669,Kansas
12055,Highlands,98786,77976,61625,16351,20810,Florida
48081,Coke,3320,0,0,0,3320,Texas
48101,Cottle,1505,0,0,0,1505,Texas
48107,Crosby,6059,0,0,0,6059,Texas
19093,Ida,7089,0,0,0,7089,Iowa
32001,Churchill,24877,16241,0,16241,8636,Nevada
12049,Hardee,27731,14473,0,14473,13258,Florida
20009,Barton,27674,18886,0,18886,8788,Kansas
23021,Piscataquis,17535,0,0,0,17535,Maine
48111,Dallam,6703,5125,0,5125,1578,Texas
20205,Wilson,9409,2570,0,2570,6839,Kansas
1059,Franklin,31704,9395,0,9395,22309,Alabama
37035,Catawba,154358,107595,101101,6494,46763,NorthCarolina
22107,Tensas Parish,5252,0,0,0,5252,Louisiana
48123,DeWitt,20097,10124,0,10124,9973,Texas
22073,Ouachita Parish,153720,116533,116533,0,37187,Louisiana
6053,Monterey,415057,374315,306096,68219,40742,California
12033,Escambia,297619,272910,270140,2770,24709,Florida
12057,Hillsborough,1229226,1186045,1186045,0,43181,Florida
29059,Dallas,16777,3031,0,3031,13746,Missouri
20093,Kearny,3977,0,0,0,3977,Kansas
18065,Henry,49462,28265,0,28265,21197,Indiana
4012,La Paz,20489,8948,0,8948,11541,Arizona
21045,Casey,15955,0,0,0,15955,Kentucky
40137,Stephens,45048,25531,0,25531,19517,Oklahoma
17083,Jersey,22985,9063,74,8989,13922,Illinois
28007,Attala,19564,6983,0,6983,12581,Mississippi
26087,Lapeer,88319,20006,71,19935,68313,Michigan
53041,Lewis,75455,29688,0,29688,45767,Washington
55015,Calumet,48971,35487,25449,10038,13484,Wisconsin
29071,Franklin,101492,45064,0,45064,56428,Missouri
48499,Wood,41964,10827,0,10827,31137,Texas
8075,Logan,22709,16088,0,16088,6621,Colorado
28073,Lamar,55658,27631,27631,0,28027,Mississippi
1001,Autauga,54571,31650,31650,0,22921,Alabama
6035,Lassen,34895,10285,0,10285,24610,California
23019,Penobscot,153923,65186,61210,3976,88737,Maine
5137,Stone,12394,0,0,0,12394,Arkansas
51193,Westmoreland,17454,3693,0,3693,13761,Virginia
37191,Wayne,122623,65721,61054,4667,56902,NorthCarolina
39003,Allen,106331,78801,70739,8062,27530,Ohio
27121,Pope,10995,0,0,0,10995,Minnesota
41069,Wheeler,1441,0,0,0,1441,Oregon
42011,Berks,411442,313782,301390,12392,97660,Pennsylvania
1025,Clarke,25833,6205,0,6205,19628,Alabama
29211,Sullivan,6714,0,0,0,6714,Missouri
39105,Meigs,23770,4446,0,4446,19324,Ohio
20143,Ottawa,6091,0,0,0,6091,Kansas
46109,Roberts,10149,0,0,0,10149,SouthDakota
29177,Ray,23494,5822,0,5822,17672,Missouri
48093,Comanche,13974,3988,0,3988,9986,Texas
19147,Palo Alto,9421,3628,0,3628,5793,Iowa
40139,Texas,20640,11338,0,11338,9302,Oklahoma
20147,Phillips,5642,2609,0,2609,3033,Kansas
41061,Union,25748,14909,0,14909,10839,Oregon
30069,Petroleum,494,0,0,0,494,Montana
6089,Shasta,177223,125321,117731,7590,51902,California
48461,Upton,3355,0,0,0,3355,Texas
41065,Wasco,25213,16876,0,16876,8337,Oregon
5011,Bradley,11508,5801,0,5801,5707,Arkansas
12093,Okeechobee,39996,25378,0,25378,14618,Florida
22023,Cameron Parish,6839,0,0,0,6839,Louisiana
30111,Yellowstone,147972,123278,114773,8505,24694,Montana
26093,Livingston,180967,114181,110387,3794,66786,Michigan
6023,Humboldt,134623,94561,0,94561,40062,California
21021,Boyle,28432,18532,0,18532,9900,Kentucky
40029,Coal,5925,0,0,0,5925,Oklahoma
28159,Winston,19198,4624,0,4624,14574,Mississippi
32003,Clark,1951269,1925784,1886011,39773,25485,Nevada
29107,Lafayette,33381,14371,44,14327,19010,Missouri
5073,Lafayette,7645,0,0,0,7645,Arkansas
55023,Crawford,16644,6255,0,6255,10389,Wisconsin
38049,McHenry,5395,0,0,0,5395,NorthDakota
37153,Richmond,46639,25404,0,25404,21235,NorthCarolina
39115,Morgan,15054,2787,0,2787,12267,Ohio
13011,Banks,18395,1135,0,1135,17260,Georgia
48151,Fisher,3974,0,0,0,3974,Texas
6113,Yolo,200849,186931,176572,10359,13918,California
17127,Massac,15429,7636,0,7636,7793,Illinois
39075,Holmes,42366,2968,0,2968,39398,Ohio
47153,Sequatchie,14112,3697,6,3691,10415,Tennessee
22009,Avoyelles Parish,42073,15238,0,15238,26835,Louisiana
30045,Judith Basin,2072,0,0,0,2072,Montana
36093,Schenectady,154727,142107,142107,0,12620,NewYork
40077,Latimer,11154,2979,0,2979,8175,Oklahoma
27089,Marshall,9439,0,0,0,9439,Minnesota
47035,Cumberland,56053,21921,0,21921,34132,Tennessee
20133,Neosho,16512,9059,0,9059,7453,Kansas
37081,Guilford,488406,426406,426406,0,62000,NorthCarolina
13321,Worth,21679,6685,0,6685,14994,Georgia
5093,Mississippi,46480,29623,0,29623,16857,Arkansas
13037,Calhoun,6694,0,0,0,6694,Georgia
37037,Chatham,63505,21641,6513,15128,41864,NorthCarolina
28049,Hinds,245285,207814,204636,3178,37471,Mississippi
48069,Castro,8062,4373,0,4373,3689,Texas
22037,East Feliciana Parish,20267,0,0,0,20267,Louisiana
51091,Highland,2321,0,0,0,2321,Virginia
21219,Todd,12460,0,0,0,12460,Kentucky
27061,Itasca,45058,9285,0,9285,35773,Minnesota
5041,Desha,13008,8921,0,8921,4087,Arkansas
13261,Sumter,32819,19106,0,19106,13713,Georgia
5029,Conway,21273,6272,0,6272,15001,Arkansas
42055,Franklin,149618,89244,60390,28854,60374,Pennsylvania
72059,Guayanilla Municipio,21581,18967,18967,0,2614,PuertoRico
28133,Sunflower,29450,15973,0,15973,13477,Mississippi
25019,Nantucket,10172,8250,0,8250,1922,Massachusetts
28143,Tunica,10778,3662,0,3662,7116,Mississippi
37159,Rowan,138428,84687,84687,0,53741,NorthCarolina
29141,Morgan,20565,0,0,0,20565,Missouri
37197,Yadkin,38406,5885,0,5885,32521,NorthCarolina
48417,Shackelford,3378,0,0,0,3378,Texas
46017,Buffalo,1912,0,0,0,1912,SouthDakota
12121,Suwannee,41551,6994,0,6994,34557,Florida
48483,Wheeler,5410,0,0,0,5410,Texas
41033,Josephine,82713,45522,45522,0,37191,Oregon
48143,Erath,37890,20339,0,20339,17551,Texas
48403,Sabine,10834,0,0,0,10834,Texas
6001,Alameda,1510271,1504402,1504402,0,5869,California
38005,Benson,6660,0,0,0,6660,NorthDakota
17087,Johnson,12582,0,0,0,12582,Illinois
35059,Union,4549,0,0,0,4549,NewMexico
17167,Sangamon,197465,169570,161316,8254,27895,Illinois
54073,Pleasants,7605,3463,0,3463,4142,WestVirginia
72051,Dorado Municipio,38165,38156,38156,0,9,PuertoRico
17175,Stark,5994,0,0,0,5994,Illinois
28051,Holmes,19198,2525,0,2525,16673,Mississippi
47003,Bedford,45058,20005,0,20005,25053,Tennessee
20099,Labette,21607,10298,0,10298,11309,Kansas
22013,Bienville Parish,14353,2894,0,2894,11459,Louisiana
22085,Sabine Parish,24233,2860,0,2860,21373,Louisiana
31133,Pawnee,2773,0,0,0,2773,Nebraska
48365,Panola,23796,6492,0,6492,17304,Texas
48459,Upshur,39309,8137,3159,4978,31172,Texas
29091,Howell,40400,11242,0,11242,29158,Missouri
48209,Hays,157107,107285,98522,8763,49822,Texas
28033,DeSoto,161252,128310,128310,0,32942,Mississippi
48083,Coleman,8895,4310,0,4310,4585,Texas
51119,Middlesex,10959,0,0,0,10959,Virginia
37149,Polk,20510,1585,0,1585,18925,NorthCarolina
51610,Falls Church city,12332,12332,12332,0,0,Virginia
12119,Sumter,93420,60756,53891,6865,32664,Florida
72143,Vega Alta Municipio,39951,39251,39251,0,700,PuertoRico
2170,Matanuska-Susitna Borough,88995,44236,0,44236,44759,Alaska
17177,Stephenson,47711,28582,0,28582,19129,Illinois
18035,Delaware,117671,90828,90828,0,26843,Indiana
39051,Fulton,42698,18719,3608,15111,23979,Ohio
17063,Grundy,50063,37860,12325,25535,12203,Illinois
42093,Montour,18267,8445,8445,0,9822,Pennsylvania
51165,Rockingham,76314,31035,17870,13165,45279,Virginia
42107,Schuylkill,148289,94221,3746,90475,54068,Pennsylvania
2150,Kodiak Island Borough,13592,9335,0,9335,4257,Alaska
20061,Geary,34362,30351,0,30351,4011,Kansas
8105,Rio Grande,11982,4489,0,4489,7493,Colorado
21041,Carroll,10811,5165,0,5165,5646,Kentucky
20003,Anderson,8102,3336,0,3336,4766,Kansas
21185,Oldham,60316,48055,48055,0,12261,Kentucky
51007,Amelia,12690,0,0,0,12690,Virginia
47099,Lawrence,41869,10100,0,10100,31769,Tennessee
31153,Sarpy,158840,150463,150463,0,8377,Nebraska
72057,Guayama Municipio,45362,41223,41223,0,4139,PuertoRico
13319,Wilkinson,9563,0,0,0,9563,Georgia
12043,Glades,12884,3783,0,3783,9101,Florida
51181,Surry,7058,0,0,0,7058,Virginia
8125,Yuma,10043,3524,0,3524,6519,Colorado
29095,Jackson,674158,648291,645257,3034,25867,Missouri
37075,Graham,8861,0,0,0,8861,NorthCarolina
19077,Guthrie,10954,0,0,0,10954,Iowa
38011,Bowman,3151,0,0,0,3151,NorthDakota
48467,Van Zandt,52579,13135,0,13135,39444,Texas
55103,Richland,18021,5021,0,5021,13000,Wisconsin
8029,Delta,30952,11399,0,11399,19553,Colorado
8123,Weld,252825,201097,145693,55404,51728,Colorado
35053,Socorro,17866,8991,0,8991,8875,NewMexico
40121,Pittsburg,45837,22040,0,22040,23797,Oklahoma
19157,Poweshiek,18914,9080,0,9080,9834,Iowa
29015,Benton,19056,2565,0,2565,16491,Missouri
18029,Dearborn,50047,23493,10225,13268,26554,Indiana
48373,Polk,45413,10155,0,10155,35258,Texas
1091,Marengo,21027,6452,0,6452,14575,Alabama
29213,Taney,51675,29010,0,29010,22665,Missouri
48435,Sutton,4128,3352,0,3352,776,Texas
56023,Lincoln,18106,3127,0,3127,14979,Wyoming
13193,Macon,14740,6900,0,6900,7840,Georgia
37051,Cumberland,319431,276729,276729,0,42702,NorthCarolina
40115,Ottawa,31848,16144,0,16144,15704,Oklahoma
27003,Anoka,330844,286178,279966,6212,44666,Minnesota
13095,Dougherty,94565,81364,81364,0,13201,Georgia
37199,Yancey,17818,0,0,0,17818,NorthCarolina
18095,Madison,131636,101243,91961,9282,30393,Indiana
37143,Perquimans,13453,0,0,0,13453,NorthCarolina
5143,Washington,203065,151294,148081,3213,51771,Arkansas
27051,Grant,6018,0,0,0,6018,Minnesota
51735,Poquoson city,12150,11360,11360,0,790,Virginia
27163,Washington,238136,203682,184560,19122,34454,Minnesota
20011,Bourbon,15173,7895,0,7895,7278,Kansas
46089,McPherson,2459,0,0,0,2459,SouthDakota
49039,Sanpete,27822,16435,0,16435,11387,Utah
28147,Walthall,15443,0,0,0,15443,Mississippi
29069,Dunklin,31953,15831,0,15831,16122,Missouri
48345,Motley,1210,0,0,0,1210,Texas
21217,Taylor,24512,11719,0,11719,12793,Kentucky
41059,Umatilla,75889,53831,8825,45006,22058,Oregon
28071,Lafayette,47351,25768,0,25768,21583,Mississippi
37061,Duplin,58505,7919,0,7919,50586,NorthCarolina
13295,Walker,68756,38604,31240,7364,30152,Georgia
53033,King,1931249,1869311,1848719,20592,61938,Washington
22017,Caddo Parish,254969,218164,215184,2980,36805,Louisiana
46123,Tripp,5644,2907,0,2907,2737,SouthDakota
48415,Scurry,16921,11557,0,11557,5364,Texas
27031,Cook,5176,0,0,0,5176,Minnesota
13027,Brooks,16243,4704,935,3769,11539,Georgia
19075,Grundy,12453,0,0,0,12453,Iowa
20105,Lincoln,3241,0,0,0,3241,Kansas
1113,Russell,52947,34199,34199,0,18748,Alabama
18089,Lake,496005,476323,466166,10157,19682,Indiana
21091,Hancock,8565,916,0,916,7649,Kentucky
13171,Lamar,18317,7167,0,7167,11150,Georgia
29037,Cass,99478,67245,49838,17407,32233,Missouri
21147,McCreary,18306,0,0,0,18306,Kentucky
26055,Grand Traverse,86986,45212,0,45212,41774,Michigan
27027,Clay,58999,42527,42527,0,16472,Minnesota
31037,Colfax,10515,6255,0,6255,4260,Nebraska
29077,Greene,275174,236656,230984,5672,38518,Missouri
40119,Payne,77350,51257,0,51257,26093,Oklahoma
24003,Anne Arundel,537656,509138,497677,11461,28518,Maryland
5089,Marion,16653,0,0,0,16653,Arkansas
56005,Campbell,46133,32721,0,32721,13412,Wyoming
51033,Caroline,28545,6165,0,6165,22380,Virginia
16079,Shoshone,12765,5612,0,5612,7153,Idaho
46023,Charles Mix,9129,0,0,0,9129,SouthDakota
31059,Fillmore,5890,0,0,0,5890,Nebraska
27005,Becker,32504,7973,0,7973,24531,Minnesota
47177,Warren,39839,15386,0,15386,24453,Tennessee
28003,Alcorn,37057,12469,0,12469,24588,Mississippi
47127,Moore,6362,8,0,8,6354,Tennessee
8049,Grand,14843,2583,0,2583,12260,Colorado
44005,Newport,82888,72865,72865,0,10023,RhodeIsland
31137,Phelps,9188,5340,0,5340,3848,Nebraska
72117,Rinc?n Municipio,15200,15200,15200,0,0,PuertoRico
19121,Madison,15679,5043,0,5043,10636,Iowa
48465,Val Verde,48879,43914,0,43914,4965,Texas
47081,Hickman,24690,0,0,0,24690,Tennessee
72061,Guaynabo Municipio,97924,97911,97911,0,13,PuertoRico
37033,Caswell,23719,191,0,191,23528,NorthCarolina
39045,Fairfield,146156,95422,49362,46060,50734,Ohio
48011,Armstrong,1901,0,0,0,1901,Texas
39137,Putnam,34499,5292,0,5292,29207,Ohio
48221,Hood,51182,34371,0,34371,16811,Texas
13123,Gilmer,28292,3496,0,3496,24796,Georgia
28099,Neshoba,29676,7759,0,7759,21917,Mississippi
6051,Mono,14202,7693,0,7693,6509,California
12059,Holmes,19927,4230,0,4230,15697,Florida
28153,Wayne,20747,4224,0,4224,16523,Mississippi
34031,Passaic,501226,489146,484040,5106,12080,NewJersey
23031,York,197131,85075,63251,21824,112056,Maine
2110,Juneau City and Borough,31275,24537,0,24537,6738,Alaska
19167,Sioux,33704,16574,0,16574,17130,Iowa
21215,Spencer,17061,0,0,0,17061,Kentucky
27055,Houston,19027,8107,5358,2749,10920,Minnesota
20151,Pratt,9656,6546,0,6546,3110,Kansas
41013,Crook,20978,10905,0,10905,10073,Oregon
53013,Columbia,4078,2681,0,2681,1397,Washington
46091,Marshall,4656,0,0,0,4656,SouthDakota
32510,Carson City,55274,52599,52599,0,2675,Nevada
37185,Warren,20972,0,0,0,20972,NorthCarolina
30005,Blaine,6491,0,0,0,6491,Montana
37003,Alexander,37198,10126,4738,5388,27072,NorthCarolina
19063,Emmet,10302,6192,0,6192,4110,Iowa
42073,Lawrence,91108,54375,434,53941,36733,Pennsylvania
36037,Genesee,60079,24100,0,24100,35979,NewYork
27053,Hennepin,1152425,1126784,1126203,581,25641,Minnesota
25015,Hampshire,158080,114697,107824,6873,43383,Massachusetts
12053,Hernando,172778,139302,136347,2955,33476,Florida
27071,Koochiching,13311,7055,0,7055,6256,Minnesota
23001,Androscoggin,107702,60995,59315,1680,46707,Maine
48055,Caldwell,38066,21967,4251,17716,16099,Texas
38043,Kidder,2435,0,0,0,2435,NorthDakota
19017,Bremer,24276,8621,0,8621,15655,Iowa
22039,Evangeline Parish,33984,13222,0,13222,20762,Louisiana
46047,Fall River,7094,3550,0,3550,3544,SouthDakota
1011,Bullock,10914,5307,0,5307,5607,Alabama
5125,Saline,107118,68384,64725,3659,38734,Arkansas
46059,Hand,3431,0,0,0,3431,SouthDakota
4003,Cochise,131346,83666,52745,30921,47680,Arizona
17011,Bureau,34978,14904,0,14904,20074,Illinois
29157,Perry,18971,8419,0,8419,10552,Missouri
42001,Adams,101407,46976,31255,15721,54431,Pennsylvania
21089,Greenup,36910,22409,19595,2814,14501,Kentucky
27151,Swift,9783,3191,0,3191,6592,Minnesota
17021,Christian,34800,19679,0,19679,15121,Illinois
12013,Calhoun,14625,4751,0,4751,9874,Florida
19051,Davis,8753,0,0,0,8753,Iowa
55131,Washington,131887,91286,91286,0,40601,Wisconsin
13189,McDuffie,21875,8540,0,8540,13335,Georgia
31149,Rock,1526,0,0,0,1526,Nebraska
18129,Posey,25910,8612,1601,7011,17298,Indiana
47067,Hancock,6819,0,0,0,6819,Tennessee
39135,Preble,42270,13009,0,13009,29261,Ohio
40095,Marshall,15840,4419,0,4419,11421,Oklahoma
42031,Clarion,39988,9373,0,9373,30615,Pennsylvania
48105,Crockett,3719,2873,0,2873,846,Texas
26019,Benzie,17525,0,0,0,17525,Michigan
46117,Stanley,2966,1705,0,1705,1261,SouthDakota
48369,Parmer,10269,4106,0,4106,6163,Texas
46137,Ziebach,2801,741,0,741,2060,SouthDakota
5131,Sebastian,125744,99574,90955,8619,26170,Arkansas
19127,Marshall,40648,26858,0,26858,13790,Iowa
48237,Jack,9044,4231,0,4231,4813,Texas
55031,Douglas,44159,27045,27045,0,17114,Wisconsin
48409,San Patricio,64804,52070,16888,35182,12734,Texas
29025,Caldwell,9424,0,0,0,9424,Missouri
40035,Craig,15029,6002,0,6002,9027,Oklahoma
55071,Manitowoc,81442,49792,0,49792,31650,Wisconsin
27153,Todd,24895,5380,0,5380,19515,Minnesota
45011,Barnwell,22621,3949,0,3949,18672,SouthCarolina
37135,Orange,133801,95625,95625,0,38176,NorthCarolina
19163,Scott,165224,142901,142901,0,22323,Iowa
20029,Cloud,9533,5340,0,5340,4193,Kansas
40107,Okfuskee,12191,3152,0,3152,9039,Oklahoma
36111,Ulster,182493,98473,88968,9505,84020,NewYork
1039,Covington,37765,11461,0,11461,26304,Alabama
29113,Lincoln,52566,13231,0,13231,39335,Missouri
39103,Medina,172332,120987,112803,8184,51345,Ohio
22117,Washington Parish,47168,15719,0,15719,31449,Louisiana
51001,Accomack,33164,0,0,0,33164,Virginia
19191,Winneshiek,21056,8637,0,8637,12419,Iowa
46061,Hanson,3331,0,0,0,3331,SouthDakota
41021,Gilliam,1871,0,0,0,1871,Oregon
8037,Eagle,52197,41766,0,41766,10431,Colorado
72125,San Germ?n Municipio,35527,32366,32366,0,3161,PuertoRico
31141,Platte,32237,22106,0,22106,10131,Nebraska
40129,Roger Mills,3647,0,0,0,3647,Oklahoma
31043,Dakota,21006,16576,16576,0,4430,Nebraska
46035,Davison,19504,14955,0,14955,4549,SouthDakota
1067,Henry,17302,2119,0,2119,15183,Alabama
48367,Parker,116927,51349,6934,44415,65578,Texas
46111,Sanborn,2355,0,0,0,2355,SouthDakota
49041,Sevier,20802,7340,0,7340,13462,Utah
1129,Washington,17581,0,0,0,17581,Alabama
36085,Richmond,468730,468730,468730,0,0,NewYork
18043,Floyd,74578,59418,59418,0,15160,Indiana
45049,Hampton,21090,4540,0,4540,16550,SouthCarolina
31033,Cheyenne,9998,6373,0,6373,3625,Nebraska
53069,Wahkiakum,3978,0,0,0,3978,Washington
13045,Carroll,110527,64299,21427,42872,46228,Georgia
13079,Crawford,12630,0,0,0,12630,Georgia
34025,Monmouth,630380,606870,606727,143,23510,NewJersey
26117,Montcalm,63342,9743,0,9743,53599,Michigan
17031,Cook,5194675,5192322,5192322,0,2353,Illinois
36073,Orleans,42883,16776,0,16776,26107,NewYork
17173,Shelby,22363,4980,0,4980,17383,Illinois
53037,Kittitas,40915,24526,0,24526,16389,Washington
47043,Dickson,49666,16016,0,16016,33650,Tennessee
26091,Lenawee,99892,48126,0,48126,51766,Michigan
21143,Lyon,8314,0,0,0,8314,Kentucky
30011,Carter,1160,0,0,0,1160,Montana
47039,Decatur,11757,0,0,0,11757,Tennessee
48071,Chambers,35096,19050,12739,6311,16046,Texas
21169,Metcalfe,10099,0,0,0,10099,Kentucky
72095,Maunabo Municipio,12225,9277,46,9231,2948,PuertoRico
9011,New London,274055,203326,188041,15285,70729,Connecticut
55095,Polk,44205,6425,0,6425,37780,Wisconsin
13177,Lee,28298,18046,14415,3631,10252,Georgia
1071,Jackson,53227,12233,0,12233,40994,Alabama
48149,Fayette,24554,8069,0,8069,16485,Texas
48447,Throckmorton,1641,0,0,0,1641,Texas
46075,Jones,1006,0,0,0,1006,SouthDakota
19133,Monona,9243,2662,0,2662,6581,Iowa
21177,Muhlenberg,31499,9943,0,9943,21556,Kentucky
17057,Fulton,37069,14818,0,14818,22251,Illinois
18031,Decatur,25740,11893,0,11893,13847,Indiana
50001,Addison,36821,7942,0,7942,28879,Vermont
47109,McNairy,26075,3840,0,3840,22235,Tennessee
6003,Alpine,1175,0,0,0,1175,California
72111,Pe?uelas Municipio,24282,20308,20308,0,3974,PuertoRico
36055,Monroe,744344,696334,673458,22876,48010,NewYork
18061,Harrison,39364,5571,65,5506,33793,Indiana
29155,Pemiscot,18296,9282,0,9282,9014,Missouri
48175,Goliad,7210,0,0,0,7210,Texas
48391,Refugio,7383,2903,0,2903,4480,Texas
38087,Slope,727,0,0,0,727,NorthDakota
39043,Erie,77079,56670,6454,50216,20409,Ohio
48491,Williamson,422679,372000,355612,16388,50679,Texas
51775,Salem city,24802,24802,24802,0,0,Virginia
48191,Hall,3353,0,0,0,3353,Texas
48007,Aransas,23158,16845,0,16845,6313,Texas
17035,Cumberland,11048,0,0,0,11048,Illinois
37187,Washington,13228,4265,0,4265,8963,NorthCarolina
54095,Tyler,9208,824,0,824,8384,WestVirginia
17153,Pulaski,6161,0,0,0,6161,Illinois
34023,Middlesex,809858,804397,804397,0,5461,NewJersey
51073,Gloucester,36858,13038,8861,4177,23820,Virginia
31155,Saunders,20780,6964,0,6964,13816,Nebraska
54035,Jackson,29211,8343,0,8343,20868,WestVirginia
47087,Jackson,11638,0,0,0,11638,Tennessee
51530,Buena Vista city,6650,6391,0,6391,259,Virginia
54059,Mingo,26839,2754,0,2754,24085,WestVirginia
10001,Kent,162310,118536,108113,10423,43774,Delaware
48181,Grayson,120877,68718,61900,6818,52159,Texas
18141,St. Joseph,266931,242903,238101,4802,24028,Indiana
16065,Madison,37536,26852,0,26852,10684,Idaho
19043,Clayton,18129,617,0,617,17512,Iowa
45073,Oconee,74273,26054,0,26054,48219,SouthCarolina
8027,Custer,4255,0,0,0,4255,Colorado
47009,Blount,123010,82870,82870,0,40140,Tennessee
17145,Perry,22350,12596,0,12596,9754,Illinois
55079,Milwaukee,947735,945915,945915,0,1820,Wisconsin
31013,Box Butte,11308,8486,0,8486,2822,Nebraska
31027,Cedar,8852,0,0,0,8852,Nebraska
28101,Newton,21720,2810,0,2810,18910,Mississippi
51125,Nelson,15020,0,0,0,15020,Virginia
48349,Navarro,47735,22599,0,22599,25136,Texas
39073,Hocking,29380,8567,0,8567,20813,Ohio
40065,Jackson,26446,19900,0,19900,6546,Oklahoma
40117,Pawnee,16577,3128,0,3128,13449,Oklahoma
8103,Rio Blanco,6666,0,0,0,6666,Colorado
37121,Mitchell,15579,2704,0,2704,12875,NorthCarolina
48307,McCulloch,8283,5357,0,5357,2926,Texas
51057,Essex,11151,2534,0,2534,8617,Virginia
22113,Vermilion Parish,57999,26319,2225,24094,31680,Louisiana
38009,Bottineau,6429,0,0,0,6429,NorthDakota
36035,Fulton,55531,27558,0,27558,27973,NewYork
72005,Aguadilla Municipio,60949,60906,60906,0,43,PuertoRico
40089,McCurtain,33151,10193,0,10193,22958,Oklahoma
46127,Union,14399,5559,5559,0,8840,SouthDakota
19183,Washington,21704,6628,0,6628,15076,Iowa
22067,Morehouse Parish,27979,13979,0,13979,14000,Louisiana
2290,Yukon-Koyukuk Census Area,5588,0,0,0,5588,Alaska
5025,Cleveland,8689,0,0,0,8689,Arkansas
48079,Cochran,3127,0,0,0,3127,Texas
51153,Prince William,402002,385254,385254,0,16748,Virginia
48137,Edwards,2002,0,0,0,2002,Texas
37167,Stanly,60585,19561,0,19561,41024,NorthCarolina
44007,Providence,626667,592145,592145,0,34522,RhodeIsland
48035,Bosque,18212,3421,0,3421,14791,Texas
1029,Cleburne,14972,0,0,0,14972,Alabama
36045,Jefferson,116229,60382,57840,2542,55847,NewYork
24011,Caroline,33066,7936,0,7936,25130,Maryland
29137,Monroe,8840,0,0,0,8840,Missouri
48247,Jim Hogg,5300,4378,0,4378,922,Texas
22081,Red River Parish,9091,0,0,0,9091,Louisiana
4015,Mohave,200186,154216,53427,100789,45970,Arizona
51045,Craig,5190,0,0,0,5190,Virginia
13191,McIntosh,14333,3682,0,3682,10651,Georgia
17103,Lee,36031,16858,0,16858,19173,Illinois
6033,Lake,64665,43257,0,43257,21408,California
18121,Parke,17339,4339,0,4339,13000,Indiana
19197,Wright,13229,5715,0,5715,7514,Iowa
29183,St. Charles,360485,339467,339467,0,21018,Missouri
21007,Ballard,8249,0,0,0,8249,Kentucky
6057,Nevada,98764,57150,0,57150,41614,California
1093,Marion,30776,3430,0,3430,27346,Alabama
12087,Monroe,73090,66721,0,66721,6369,Florida
5003,Ashley,21853,10559,0,10559,11294,Arkansas
17169,Schuyler,7544,3196,0,3196,4348,Illinois
54041,Lewis,16372,5077,0,5077,11295,WestVirginia
16045,Gem,16719,9192,0,9192,7527,Idaho
19139,Muscatine,42745,31823,0,31823,10922,Iowa
2070,Dillingham Census Area,4847,0,0,0,4847,Alaska
